검증된 매칭 결과:
2690,pose_sync_ive_baddie_2.mp4,pose_sync_ive_baddie_1.mp4,0.7622034154450658,"[945, 432, 1015, 461]","[940, 434, 1010, 486]"
2695,pose_sync_ive_baddie_1.mp4,pose_sync_ive_baddie_2.mp4,0.7845457709711103,"[941, 442, 1011, 498]","[941, 446, 1011, 472]"
2700,pose_sync_ive_baddie_2.mp4,pose_sync_ive_baddie_1.mp4,0.7934279918864098,"[937, 456, 1014, 482]","[941, 451, 1014, 506]"
2705,pose_sync_ive_baddie_1.mp4,pose_sync_ive_baddie_2.mp4,0.7719941348973607,"[940, 460, 1014, 516]","[935, 465, 1012, 488]"
2710,pose_sync_ive_baddie_2.mp4,pose_sync_ive_baddie_1.mp4,0.7513089005235603,"[934, 471, 1012, 493]","[940, 468, 1013, 522]"
2715,pose_sync_ive_baddie_1.mp4,pose_sync_ive_baddie_2.mp4,0.7733869616222557,"[940, 473, 1018, 525]","[932, 475, 1014, 496]"
2720,pose_sync_ive_baddie_2.mp4,pose_sync_ive_baddie_1.mp4,0.7802758360098243,"[929, 478, 1014, 496]","[941, 476, 1021, 528]"
2725,pose_sync_ive_baddie_1.mp4,pose_sync_ive_baddie_2.mp4,0.7722371967654986,"[945, 478, 1027, 528]","[928, 477, 1015, 496]"
2730,pose_sync_ive_baddie_2.mp4,pose_sync_ive_baddie_1.mp4,0.7652779226196683,"[928, 478, 1017, 497]","[945, 477, 1032, 528]"
2735,pose_sync_ive_baddie_1.mp4,pose_sync_ive_baddie_2.mp4,0.7321881091617933,"[949, 476, 1038, 526]","[928, 478, 1018, 498]"
2740,pose_sync_ive_baddie_2.mp4,pose_sync_ive_baddie_1.mp4,0.7564146932318189,"[927, 478, 1021, 498]","[950, 476, 1043, 525]"
2745,pose_sync_ive_baddie_1.mp4,pose_sync_ive_baddie_2.mp4,0.752655391836636,"[952, 471, 1047, 521]","[926, 477, 1024, 499]"
2750,pose_sync_ive_baddie_2.mp4,pose_sync_ive_baddie_1.mp4,0.7372863571711707,"[923, 477, 1023, 499]","[954, 469, 1053, 518]"
2755,pose_sync_ive_baddie_1.mp4,pose_sync_ive_baddie_2.mp4,0.7093795743722554,"[955, 466, 1057, 514]","[920, 477, 1023, 498]"
2760,pose_sync_ive_baddie_2.mp4,pose_sync_ive_baddie_1.mp4,0.7281879194630873,"[918, 478, 1023, 498]","[953, 462, 1061, 509]"
2765,pose_sync_ive_baddie_1.mp4,pose_sync_ive_baddie_2.mp4,0.6517031534023552,"[954, 458, 1065, 504]","[915, 479, 1021, 499]"
2770,pose_sync_ive_baddie_2.mp4,pose_sync_ive_baddie_1.mp4,0.6116075458073833,"[911, 479, 1020, 500]","[953, 457, 1067, 500]"
3275,pose_sync_ive_baddie_1.mp4,pose_sync_ive_baddie_2.mp4,0.632828035017948,"[886, 474, 986, 482]","[853, 444, 956, 442]"
3280,pose_sync_ive_baddie_2.mp4,pose_sync_ive_baddie_1.mp4,0.7048198883815322,"[854, 453, 961, 453]","[883, 473, 989, 484]"
3285,pose_sync_ive_baddie_1.mp4,pose_sync_ive_baddie_2.mp4,0.8165278488669676,"[884, 474, 993, 486]","[859, 461, 972, 459]"
3290,pose_sync_ive_baddie_2.mp4,pose_sync_ive_baddie_1.mp4,0.826588342401318,"[874, 469, 991, 461]","[885, 473, 1000, 488]"
3295,pose_sync_ive_baddie_1.mp4,pose_sync_ive_baddie_2.mp4,0.6416012612674367,"[888, 477, 1006, 492]","[897, 469, 1022, 461]"
3355,pose_sync_ive_baddie_2.mp4,pose_sync_ive_baddie_1.mp4,0.6074766355140186,"[890, 380, 1068, 478]","[849, 370, 1015, 459]"
3360,pose_sync_ive_baddie_1.mp4,pose_sync_ive_baddie_2.mp4,0.769638700536383,"[823, 362, 996, 448]","[840, 376, 1024, 474]"
3365,pose_sync_ive_baddie_2.mp4,pose_sync_ive_baddie_1.mp4,0.8360715694359784,"[814, 356, 997, 444]","[812, 351, 992, 429]"
3370,pose_sync_ive_baddie_1.mp4,pose_sync_ive_baddie_2.mp4,0.7831153485718942,"[810, 325, 993, 393]","[816, 300, 1014, 373]"
3375,pose_sync_ive_baddie_2.mp4,pose_sync_ive_baddie_1.mp4,0.6911066387803692,"[830, 256, 1041, 305]","[807, 292, 998, 347]"
3780,pose_sync_ive_baddie_1.mp4,pose_sync_ive_baddie_2.mp4,0.6032050919910363,"[852, 338, 1008, 332]","[855, 399, 1030, 380]"
3785,pose_sync_ive_baddie_2.mp4,pose_sync_ive_baddie_1.mp4,0.6553303561204626,"[821, 416, 995, 397]","[852, 363, 1012, 355]"
